"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","2018-10-03","Anaheim Ducks","5","San Jose Sharks","2","","17,562","2:25",""
"2","2018-10-03","Montreal Canadiens","2","Toronto Maple Leafs","3","OT","19,589","2:37",""
"3","2018-10-03","Calgary Flames","2","Vancouver Canucks","5","","18,870","2:31",""
"4","2018-10-03","Boston Bruins","0","Washington Capitals","7","","18,506","2:30",""
"5","2018-10-04","Boston Bruins","4","Buffalo Sabres","0","","19,070","2:35",""
"6","2018-10-04","New York Islanders","2","Carolina Hurricanes","1","OT","18,680","2:34",""
"7","2018-10-04","Minnesota Wild","1","Colorado Avalanche","4","","18,086","2:37",""
"8","2018-10-04","Arizona Coyotes","0","Dallas Stars","3","","18,532","2:34",""
"9","2018-10-04","Columbus Blue Jackets","3","Detroit Red Wings","2","OT","19,515","2:43",""
"10","2018-10-04","Nashville Predators","3","New York Rangers","2","","17,117","2:31",""
"11","2018-10-04","Chicago Blackhawks","4","Ottawa Senators","3","OT","15,858","2:38",""
"12","2018-10-04","Washington Capitals","6","Pittsburgh Penguins","7","OT","18,627","2:39",""
"13","2018-10-04","Winnipeg Jets","5","St. Louis Blues","1","","18,292","2:35",""
"14","2018-10-04","Philadelphia Flyers","5","Vegas Golden Knights","2","","18,555","2:24",""
"15","2018-10-05","Carolina Hurricanes","3","Columbus Blue Jackets","1","","18,306","2:35",""
"16","2018-10-05","San Jose Sharks","3","Los Angeles Kings","2","OT","18,230","2:36",""
"17","2018-10-06","Anaheim Ducks","1","Arizona Coyotes","0","","17,125","2:24",""
"18","2018-10-06","New York Rangers","1","Buffalo Sabres","3","","16,824","2:45",""
"19","2018-10-06","Vancouver Canucks","4","Calgary Flames","7","","18,688","2:39",""
"20","2018-10-06","Philadelphia Flyers","2","Colorado Avalanche","5","","16,768","2:33",""
"21","2018-10-06","Winnipeg Jets","1","Dallas Stars","5","","18,131","2:36",""
"22","2018-10-06","Vegas Golden Knights","2","Minnesota Wild","1","SO","19,077","3:18",""
"23","2018-10-06","Edmonton Oilers","2","New Jersey Devils","5","","12,044","2:31",""
"24","2018-10-06","Nashville Predators","4","New York Islanders","3","","12,163","2:25",""
"25","2018-10-06","Montreal Canadiens","5","Pittsburgh Penguins","1","","18,622","2:26",""
"26","2018-10-06","Chicago Blackhawks","5","St. Louis Blues","4","OT","17,429","2:39",""
"27","2018-10-06","Florida Panthers","1","Tampa Bay Lightning","2","SO","19,092","2:39",""
"28","2018-10-06","Ottawa Senators","5","Toronto Maple Leafs","3","","19,321","2:35",""
"29","2018-10-07","New York Rangers","5","Carolina Hurricanes","8","","13,526","2:37",""
"30","2018-10-07","Toronto Maple Leafs","7","Chicago Blackhawks","6","OT","21,812","2:31",""
"31","2018-10-07","Detroit Red Wings","2","Los Angeles Kings","4","","18,230","2:43",""
"32","2018-10-08","Detroit Red Wings","2","Anaheim Ducks","3","SO","17,436","2:44",""
"33","2018-10-08","Ottawa Senators","3","Boston Bruins","6","","17,565","2:33",""
"34","2018-10-08","Vegas Golden Knights","2","Buffalo Sabres","4","","16,004","2:20",""
"35","2018-10-08","San Jose Sharks","0","New York Islanders","4","","8,790","2:26",""
"36","2018-10-09","Vancouver Canucks","3","Carolina Hurricanes","5","","11,932","2:35",""
"37","2018-10-09","Colorado Avalanche","2","Columbus Blue Jackets","5","","11,694","2:27",""
"38","2018-10-09","Toronto Maple Leafs","7","Dallas Stars","4","","17,866","2:30",""
"39","2018-10-09","Calgary Flames","3","Nashville Predators","0","","17,209","2:32",""
"40","2018-10-09","San Jose Sharks","8","Philadelphia Flyers","2","","19,133","2:34",""
"41","2018-10-09","Los Angeles Kings","1","Winnipeg Jets","2","","15,321","2:27",""
"42","2018-10-10","Arizona Coyotes","3","Anaheim Ducks","2","SO","17,015","2:30",""
"43","2018-10-10","Philadelphia Flyers","7","Ottawa Senators","4","","13,215","2:38",""
"44","2018-10-10","Vegas Golden Knights","2","Washington Capitals","5","","18,506","2:40",""
"45","2018-10-11","Edmonton Oilers","1","Boston Bruins","4","","17,565","2:28",""
"46","2018-10-11","Colorado Avalanche","6","Buffalo Sabres","1","","15,396","2:30",""
"47","2018-10-11","Toronto Maple Leafs","5","Detroit Red Wings","3","","19,515","2:32",""
"48","2018-10-11","Columbus Blue Jackets","5","Florida Panthers","4","","14,394","2:34",""
"49","2018-10-11","Chicago Blackhawks","3","Minnesota Wild","4","OT","18,652","2:42",""
"50","2018-10-11","Los Angeles Kings","3","Montreal Canadiens","0","","21,302","2:33",""
"51","2018-10-11","Washington Capitals","0","New Jersey Devils","6","","16,514","2:31",""
